"Mean abundance (number of fish), excluding first ages specified in input"
"Time","lesserSpottedDogfish","redMullet","pouting","whiting","poorCod","cod","dragonet","sole","plaice","horseMackerel","mackerel","herring","sardine","squids"
55.0,1.24623112E8,1.21949032E8,2.31234074E9,1.42837632E8,1.86423283E9,3656581.2,6.8871706E9,1.4012119E9,3.0540752E7,1.43378053E10,1.88821542E9,4.28173389E9,2.77406515E10,1.73513882E9
56.0,1.25829216E8,1.28639936E8,2.19705267E9,1.60709616E8,1.4832201E9,2931454.8,6.9190282E9,1.43917645E9,3.0591872E7,1.3865982E10,1.67273242E9,5.454422E9,2.72276849E10,1.82864051E9
57.0,1.19730624E8,1.3487784E8,2.5011991E9,1.69568208E8,1.69089306E9,2403722.2,5.8455199E9,1.70583744E9,3.0382834E7,1.68463985E10,1.48906227E9,6.6566477E9,2.73663427E10,1.58140378E9
58.0,1.28469096E8,9.396068E7,2.37636326E9,1.39465568E8,1.78318362E9,2964503.0,5.1472041E9,1.62187302E9,3.7963932E7,1.92079442E10,1.40101248E9,1.52693719E10,2.40076718E10,2.15548723E9
59.0,1.22980008E8,9.6560128E7,2.21845683E9,1.59656208E8,1.7463168E9,3251726.8,7.7038787E9,1.28764058E9,5.2819388E7,1.85456906E10,1.10743514E9,1.28812718E10,2.46062182E10,1.82193357E9
60.0,1.256642E8,1.00997168E8,2.2055831E9,1.82975568E8,1.83421747E9,3226776.2,9.5747082E9,1.1553527E9,5.4873468E7,2.8888105E10,9.543456E8,2.45118034E10,2.81923195E10,2.32342861E9
61.0,1.121954E8,1.03207272E8,2.6386217E9,1.896956E8,1.66854848E9,2496623.8,8.2542013E9,1.08942336E9,4.7129844E7,3.769301E10,1.13610445E9,3.1302443E10,2.59735409E10,2.79619686E9
62.0,1.2079568E8,1.11966816E8,3.24491136E9,2.02595648E8,1.56861798E9,2601324.2,5.936553E9,1.12261773E9,4.6583416E7,3.8114505E10,9.2228154E8,4.0729928E10,2.42727916E10,4.3576264E9
63.0,1.24440696E8,1.04971248E8,2.72452762E9,2.05470944E8,1.23026189E9,2955870.5,5.4756654E9,1.43852787E9,4.8082336E7,4.023951E10,4.5897559E9,2.91885138E10,2.19458253E10,5.427159E9
64.0,1.232714E8,1.19147328E8,2.04974899E9,2.16949648E8,1.20901978E9,2695102.0,6.8416788E9,1.47862285E9,5.349688E7,3.4645737E10,5.4269425E9,2.43964375E10,1.85099223E10,8.2937057E9
65.0,1.44764304E8,1.329556E8,2.22514893E9,2.39419824E8,1.49457165E9,2764250.5,6.6261934E9,1.52014157E9,7.2323936E7,3.7491102E10,7.1787817E9,1.79502694E10,1.8655148E10,8.0390723E9
66.0,1.29274384E8,1.2649884E8,2.34805555E9,2.32505856E8,1.71395738E9,3202311.5,6.4596229E9,1.31946778E9,5.0813224E7,3.5783553E10,7.4447427E9,1.1256276E10,1.90326641E10,4.3216599E9
67.0,1.2711108E8,1.0708784E8,2.20585805E9,2.4747E8,1.55238899E9,2954561.0,5.1381478E9,1.10776038E9,3.7227612E7,4.1345364E10,7.1115428E9,7.3780198E9,2.03689656E10,3.82350566E9
68.0,1.18213152E8,9.0556896E7,2.47425536E9,2.16664E8,1.35272486E9,3740983.2,4.06709709E9,9.5269299E8,3.5444892E7,3.26723277E10,5.5830149E9,9.7688842E9,2.1439916E10,2.78215808E9
69.0,1.00834528E8,9.3076752E7,1.93042317E9,1.98020304E8,1.26639245E9,3676137.8,4.7840435E9,9.5651834E8,3.5671428E7,2.22233539E10,4.3726054E9,9.4496993E9,2.15439954E10,3.92247757E9
70.0,1.0205628E8,1.11709632E8,1.93028582E9,1.64759248E8,1.59671309E9,3610810.5,6.274815E9,1.0944137E9,5.246442E7,1.46928046E10,3.49370368E9,7.8922849E9,2.24414802E10,3.52213658E9
