"Biomass of prey species (in tons per time step of saving, in rows) eaten by a predator species (in col). The last column reports the biomass of prey at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","Prey","lesserSpottedDogfish < 10.0","lesserSpottedDogfish >=10.0","lesserSpottedDogfish >=30.0","redMullet < 10.0","redMullet >=10.0","redMullet >=30.0","pouting < 10.0","pouting >=10.0","pouting >=30.0","whiting < 10.0","whiting >=10.0","whiting >=30.0","poorCod < 10.0","poorCod >=10.0","poorCod >=30.0","cod < 10.0","cod >=10.0","cod >=30.0","dragonet < 10.0","dragonet >=10.0","dragonet >=30.0","sole < 10.0","sole >=10.0","sole >=30.0","plaice < 10.0","plaice >=10.0","plaice >=30.0","horseMackerel < 10.0","horseMackerel >=10.0","horseMackerel >=30.0","mackerel < 10.0","mackerel >=10.0","mackerel >=30.0","herring < 10.0","herring >=10.0","herring >=30.0","sardine < 10.0","sardine >=10.0","sardine >=30.0","squids < 10.0","squids >=10.0","squids >=30.0"
1.0,"sardine >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6246,121.42879,0.0,0.0,0.0,0.0,1.7052606,5.009936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.36827,172.32408
1.0,"sardine >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,"squids < 10.0",0.0,0.18784104,0.0,0.002975453,0.015007282,0.0,0.09466345,0.17245792,0.0,1.5771116,85.86842,22.244925,0.0,2.2033477,0.0,0.0,1.3149865,0.026330907,0.0,0.014991806,0.0,0.035967574,0.082691364,0.003992083,0.0,32.46218,0.0022587723,2.0663932E-5,0.0,0.0,0.0,1.9194016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.235798,373.2135,25.891932
1.0,"squids >=10.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.153645,96.05517,0.0,0.0,0.0,0.0,0.8039443,0.37558052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.30788,244.12933
1.0,"squids >=30.0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Dinoflagellates,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8452733E-7,0.021197319,0.0,0.0,0.0,0.0,1.29865E-4,1.7946267E-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,Diatoms,0.0,0.031006126,0.0,1.3435076E-4,0.0,0.0,0.11582093,0.35923955,0.031971082,0.020990754,4.11084,1.8630681,0.16788709,0.16467364,0.0,4.2505303E-6,0.20328408,0.020907916,0.005286774,0.0,0.0,0.0015803407,4.5540792E-4,0.0,5.16182E-5,6.2469556E-4,1.2898645,0.023136286,3.72885E-7,0.0,0.007702378,0.7355478,0.0,0.0,0.0,0.0,5.918061E-4,1.0774937E-4,0.0,0.77812225,1.4682655,0.0
1.0,Microzoo,0.0,1.2531035,0.0,0.001115157,0.0,0.0,83.675,330.66547,297.52655,4.1609216,981.7809,1777.8375,11.249658,28.294785,0.0,0.017425168,53.598022,31.900923,1.3115772,0.0,0.0,0.4420453,0.15973067,0.0,0.25962046,13.007406,0.0,11.914533,60.44293,0.0,0.50168926,6.5951385,0.0,0.22534026,0.0,0.0,0.0046360395,0.0,0.0,38.275158,1053.6395,1442.0558
1.0,Mesozoo,0.0,0.0,0.0,1.5999691E-12,0.0,0.0,0.14379989,0.1838423,0.0,1.5234979,24.62398,0.6742311,0.026670305,0.016293414,0.0,1.4114256E-4,0.21669844,0.0019074146,0.015554177,0.0,0.0,0.0036495866,7.055462E-5,0.0,4.9336464E-4,0.009140611,0.0,0.038324453,1.0038166E-9,0.0,5.7465855E-5,0.0,0.0,3.0683965E-4,0.0,0.0,2.0358424E-7,0.0,0.0,2.1638193,3.5298982,0.0
1.0,Macrozoo,0.0,0.0,0.0,0.0,0.0,0.0,1.7537824,3.7643995,2.8734252,2.0237231,336.33496,237.71678,3.473018,6.552044,0.0,0.032224763,10.686384,4.316819,0.27108085,0.0,0.0,0.051575396,0.0050630034,0.0,0.07987662,3.5492277,0.0,0.25399616,0.19338945,0.0,8.883799E-4,2.6822621E-5,0.0,0.08043339,0.0,0.0,8.6700356E-7,0.0,0.0,80.10089,625.2232,474.20807
1.0,VSBVerySmallBenthos,0.0,0.0,0.0,0.0,0.0,0.0,0.0027448628,2.4772173E-6,0.0,0.041126315,0.018130476,0.0,3.5811178E-4,9.077849E-6,0.0,1.1004746E-5,0.005015935,0.0,7.787066E-5,0.0,0.0,1.5362873E-5,4.155612E-6,0.0,1.0639366E-5,3.1043825E-4,0.0,1.950149E-4,0.0,0.0,0.0,0.0,0.0,9.283572E-5,0.0,0.0,0.0,0.0,0.0,0.032230955,0.014453717,0.0
1.0,SmallBenthos,0.0,16.210287,0.0,0.010945994,0.0,0.0,296.23587,1269.8928,150.56372,7.6672907,587.36914,1335.6,75.40494,1835.865,0.0,0.085008204,15.131639,6.489771,8.257001,0.0,0.0,0.52589136,0.11556864,0.10855888,0.5730139,345.5799,22.796865,99.96795,108.67799,0.0,14.638035,255.24306,0.0,0.7562038,0.0,0.0,0.054360338,0.797018,0.0,130.06793,531.76654,9.711673
1.0,MediumBenthos,0.0,0.24749069,0.0,7.775819E-6,0.0,0.0,6.7669134,3.282722,22.51791,1.2647779,232.12892,340.45248,4.080205,1.2868907,0.0,0.0017305443,7.0157943,2.6767848,0.3534037,0.0,0.0,0.12449834,0.040176224,0.0,0.0077650496,0.52075225,3.6636257,0.45217392,0.0,0.0,0.030570002,0.0,0.0,0.022022475,0.0,0.0,1.7750027E-4,0.0,0.0,12.443232,42.901886,0.0
