"Predation (Mpred), Starvation (Mstarv), Additional mortality (Madd), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Madd Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Madd","Madd","Madd","F","F","F","Zout","Zout","Zout","Mfor","Mfor","Mfor"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
34.0,0.12123785980233552,2.8929297701329544,0.4784406596624412,0.0,0.18199354899391537,0.15838248015351497,2.0566233377839436,0.2970241052540838,0.2977989041364164,0.0,0.018474357608341242,0.03596710016897634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
35.0,0.10439469005307661,3.4069178275528804,0.9894155694889654,0.0,0.14592033622596168,0.19056361329346327,2.0473334792093474,0.2959696468533091,0.2972004572822607,0.0,0.012124680518352006,0.03589670496280112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
36.0,0.1001127089019796,3.3722022853262614,0.6666962448991103,0.0,0.16128101380928261,0.16232573392133184,2.0450627032288824,0.29576179667024666,0.2972460490697837,0.0,0.015721714100757282,0.03590670325631918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
37.0,0.12266080274714025,3.5330312577952143,0.8243068139971456,0.0,0.17273875481012618,0.16801397762322634,2.0572403738021987,0.2960150764530905,0.29738158402646253,0.0,0.016387961342069945,0.03589090815711283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
38.0,0.12430230427829683,3.935778538363513,0.678976659635943,0.0,0.15986798359039123,0.19311675720092514,2.0585758128076472,0.2957022182564073,0.29779275534725524,0.0,0.015028426078954639,0.03597322308584666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
39.0,0.1309896383550823,3.3625081330104325,1.1754301100238889,0.0,0.15335019191110752,0.1333083808980986,2.061828720180832,0.29592672188122265,0.2976910691762476,0.0,0.013408123650275534,0.03594922384928115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
40.0,0.13189385556584132,3.7403820373532084,0.9748480818061971,0.0,0.15106340186505712,0.16428547840252852,2.062532036851452,0.29575230015454573,0.2971159473532056,0.0,0.015357219842271215,0.03596930107910029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
41.0,0.13337305852914683,3.142525122028997,0.5461775544809493,0.0,0.17182495689073793,0.16967832602321128,2.063438366089517,0.29647162221654383,0.29767881649129274,0.0,0.015788627344988013,0.035962835493638545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
42.0,0.14571033542141335,2.933385897694761,1.4577788159868632,0.0,0.1739051916284403,0.18115091483248524,2.070263694878498,0.29649420580393215,0.29711436665440183,0.0,0.0160061251780809,0.03590309116131168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
43.0,0.1615724522672152,3.0580823492905727,0.7854085659012031,0.0,0.17422607776540655,0.19351406271619281,2.079287337782231,0.2961987272904675,0.29744891069047413,0.0,0.016483472482140056,0.03593136495243508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
44.0,0.14425888797149486,3.650119362119363,0.6402895630677159,0.0,0.16155354937008584,0.20542062839638026,2.0693814626751084,0.29506187602951933,0.2972798283452223,0.0,0.01424232851625731,0.03589111732524085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
45.0,0.14606505485785626,3.5847785093398827,1.0538987744231725,0.0,0.15386304211062987,0.1620812999858474,2.0704368619671674,0.29588930025607457,0.2969719651818282,0.0,0.014759776269367503,0.03585657327983189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
46.0,0.14485356083017642,3.7748627746172616,0.6025749145470342,0.0,0.1632439538909689,0.17669824768150988,2.0699044911139106,0.2959769495168941,0.29771890283094443,0.0,0.015077164612219706,0.035964127263170435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47.0,0.10844123052291146,4.311230214858002,0.9288534369920585,0.0,0.13708186743003456,0.1772422827032746,2.049554656432542,0.2946767068202265,0.29787633531509256,0.0,0.011120299952323389,0.035983667763595156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48.0,0.09691934217545556,4.163422630334609,0.6905439070208281,0.0,0.15089522011858675,0.16825508542325535,2.0432820519934007,0.2946375672241573,0.29783724452117766,0.0,0.014325006335619547,0.03598181307311435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49.0,0.13508095791573857,3.7124346577584992,0.5766677831288977,0.0,0.1494386600750285,0.16550404009390116,2.064354868606637,0.2952876716369737,0.2975689243683005,0.0,0.014953331065865497,0.03593131864953887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50.0,0.1388948397791657,4.484509871418668,1.1348549502663132,0.0,0.14094840800515493,0.16180378839056744,2.0667949570051,0.2950504131350477,0.29728795959210674,0.0,0.014687848762293074,0.03589083815853864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51.0,0.10948844194386356,4.607228933109499,1.2818000348000296,0.0,0.13072615096066215,0.1106992294702631,2.0501264341502377,0.2926592535683083,0.2962153598734755,0.0,0.013229752208197157,0.03569050383785118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52.0,0.13162023244056756,4.412755237285259,0.6628677797971267,0.0,0.12796897854878242,0.17397936975629116,2.062383132280148,0.29435844393960947,0.2980037340071843,0.0,0.014827627221659164,0.03600117055320036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53.0,0.13426433631198934,4.368090851761254,0.7722559250485551,0.0,0.09363630508201085,0.14558252906242913,2.064092796880485,0.2944742092582696,0.2979591940907114,0.0,0.011673526083741774,0.03599707959647605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54.0,0.15128111929955687,4.054707159918688,0.7854857363576198,0.0,0.12930175068937394,0.09674566487362894,2.0735750515676954,0.2962465321600106,0.29775300470380234,0.0,0.013792852239126673,0.035980448269232385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55.0,0.16978653006495514,4.347422448570218,0.9590094426367243,0.0,0.1373518343566377,0.11616426708530304,2.0840781014177954,0.29525740467015554,0.29762542235533945,0.0,0.014242152037171253,0.035947427381562064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56.0,0.13577211221145077,4.039878433709341,0.975523400324154,0.0,0.1369100254998213,0.1247669832146327,2.0645786695945127,0.29588523681382667,0.29625119196117317,0.0,0.014995041800770412,0.0357210309133809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57.0,0.12062999186486179,3.3237908271097525,1.1980401606544115,0.0,0.15369628061703222,0.12056462995092497,2.0561539180956356,0.2961258589577741,0.2974724295005317,0.0,0.016061348888792,0.03592008870241622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
58.0,0.1263444220195534,3.472117800664782,1.1419863407907176,0.0,0.15221067064259414,0.15072727031295535,2.059886035642746,0.2964417655274196,0.2966356363582956,0.0,0.01546123460247888,0.03587018356554189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59.0,0.12278132862122099,3.3981697734643985,1.0164441359376695,0.0,0.15223289484374383,0.1682585657821032,2.057469319201941,0.29632477183980993,0.29683316689475975,0.0,0.01553224221513675,0.03583646160674944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
